DPD90_12m;customer_type;product_type_zart;product_type_nyilt;onero;age_of_asset (honap);sales_channel_dealer;sales_channel_hitelpont;sales_channel_hiteliroda;Nace_low;Nace_medium;Nace_high
0;1;1;0;1,893548026;-0,412247731;0;1;0;0;1;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,450749948;0,615485516;0;1;0;0;1;0
0;0;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
1;1;1;0;-0,211584195;1,996502067;0;1;0;0;0;1
1;1;1;0;-1,263755643;2,34978537;1;0;0;0;1;0
0;1;1;0;0,227281015;0,197968885;1;0;0;1;0;0
0;1;1;0;-1,263755643;2,317668706;0;1;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,04195506;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,089238678;-0,187431083;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;2,83153533;0;0;1;0;1;0
0;1;1;0;0,063101224;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,812171519;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,246314535;1,482635443;1;0;0;1;0;0
0;1;1;0;-0,023724627;0,551252188;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,206834478;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,893548026;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;0,904535492;0;0;1;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;2,960001985;1;0;0;1;0;0
0;1;1;0;-0,067926878;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,052050661;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,329983083;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,00951676;0,037385565;1;0;0;1;0;0
0;1;1;0;-0,000834175;1,546868771;1;0;0;1;0;0
0;1;1;0;-1,263755643;2,028618731;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,869092684;1,354168787;0;1;0;0;1;0
0;1;1;0;-0,818575825;1,000885484;0;1;0;1;0;0
0;0;1;0;0,547747337;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,71517413;1,354168787;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,456261468;0,133735557;1;0;0;1;0;0
0;1;1;0;-0,352084208;-0,540714387;1;0;0;0;0;1
0;1;1;0;1,413637868;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;1,12935214;1;0;0;1;0;0
1;1;1;0;-0,474429725;1,097235476;0;0;1;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;2,184019963;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,895140439;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,553362317;2,960001985;0;0;1;0;0;1
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,377252939;1,482635443;1;0;0;0;1;0
0;0;1;0;1,483887875;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,948025276;0,454902196;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,498898829;1,450518779;1;0;0;0;0;1
1;1;1;0;-0,211584195;1,739568755;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,936652156;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;2,915725088;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,146921645;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;0,936652156;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,123197755;1;0;0;1;0;0
0;1;1;0;0,391460806;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,040210772;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,097831564;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;0;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;0;1;0;2,989921725;0,262202213;1;0;0;1;0;0
1;1;1;0;0,226491689;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,079766767;1,065118812;0;0;1;1;0;0
0;1;1;0;-0,323668475;0,8081855;1;0;0;0;1;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,33629769;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,184823051;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,610104085;0,96876882;1;0;0;1;0;0
0;1;1;0;-0,114497107;3,056351977;0;1;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,165803292;3,89138524;0;1;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,240865191;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,440488711;2,446135362;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;3,473868609;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;0,48701886;0;0;1;1;0;0
0;1;1;0;0,314896192;1,932268739;1;0;0;0;0;1
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,679718844;0;0;1;1;0;0
0;1;1;0;3,174623989;1,996502067;1;0;0;0;0;1
0;1;1;0;-1,263755643;0,551252188;0;0;1;1;0;0
1;1;1;0;-0,380499941;0,069502229;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;0;1;0;0,589581611;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;3,087798138;1,12935214;1;0;0;1;0;0
0;1;1;0;1,104222109;2,863651994;0;0;1;1;0;0
0;1;1;0;-1,108258437;1,675335427;1;0;0;1;0;0
0;1;1;0;-0,344190949;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,00951676;1,514752107;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,551252188;1;0;0;1;0;0
0;1;1;0;-0,671761205;0,96876882;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
1;1;1;0;-0,474429725;-0,026847763;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,225702131;0;0;1;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,211584195;1,257818795;0;0;1;0;1;0
0;1;1;0;-0,221056106;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,857952423;1,12935214;0;0;1;1;0;0
0;1;1;0;-0,869092684;3,473868609;1;0;0;1;0;0
0;1;1;0;2,791011594;-0,476481059;0;0;1;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,45389349;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,236039537;1,322052123;0;1;0;0;1;0
0;1;1;0;3,228298152;0,872418828;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,146070144;0,615485516;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;0;0;1;0;1;0
0;1;1;0;-0,268415661;-0,444364395;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;0;0;1;1;0;0
0;1;1;0;0,665356899;3,570218601;1;0;0;0;1;0
0;1;1;0;0,741921513;0,904535492;1;0;0;1;0;0
0;1;1;0;0,497230478;-0,540714387;0;1;0;0;1;0
0;1;1;0;-1,028536519;0,519135524;0;0;1;0;0;1
0;1;1;0;-1,088525289;3,313285289;1;0;0;1;0;0
0;1;1;0;1,596761481;1,225702131;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
1;1;1;0;-0,474429725;2,574602018;1;0;0;1;0;0
0;1;1;0;-1,118519674;1,097235476;1;0;0;1;0;0
0;1;1;0;1,20841313;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;3,386163335;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,183078763;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,589581611;3,088468641;1;0;0;1;0;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;2,226643563;1,354168787;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;3,150154886;1,000885484;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,126412933;3,377518617;0;1;0;0;1;0
0;1;1;0;0,891893437;-0,058964427;0;0;1;1;0;0
0;0;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,514752107;1;0;0;1;0;0
0;1;1;0;1,104222109;2,895768657;0;1;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,8714469;-0,187431083;0;0;1;1;0;0
0;0;1;0;-0,835940995;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;0;0;1;1;0;0
0;1;1;0;1,406533935;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;2,18920205;1;0;0;0;0;1
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,252629143;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,996949721;0,711835508;1;0;0;0;1;0
0;1;1;0;1,806722175;0,872418828;0;0;1;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,662199595;-0,540714387;1;0;0;0;0;1
0;1;1;0;1,603865414;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;0,551252188;0;0;1;0;1;0
0;1;1;0;0,071783809;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,472837312;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;4,501601856;0;0;1;0;0;1
0;1;1;0;0,314896192;3,666568593;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;3,859268576;1;0;0;0;1;0
0;0;1;0;-0,000834175;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,671671506;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,195084288;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;0,230085549;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,078264052;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,371727658;-0,540714387;1;0;0;1;0;0
0;1;1;0;3,667952687;-0,540714387;1;0;0;0;1;0
0;0;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,000834175;2,124968722;1;0;0;1;0;0
0;1;1;0;-1,263755643;3,152701969;1;0;0;1;0;0
0;1;1;0;-0,714384804;0,743952172;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;2,703068674;0;0;1;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,520999955;-0,058964427;1;0;0;0;1;0
0;1;1;0;1,667800814;4,019851896;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,32643554;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,756918705;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,771685419;0;0;1;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,615719065;3,345401953;0;0;1;0;0;1
0;0;1;0;-0,532050517;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,079766767;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,595106892;1,611102099;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,262202213;1;0;0;1;0;0
0;1;1;0;1,54466597;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,26289038;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,91636254;2,060735394;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,303845629;3,441751945;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;1,447578883;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,164300577;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;1,418402115;0;0;1;0;1;0
0;1;1;0;-1,105890459;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;2,863651994;0;0;1;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;1,322052123;0;0;1;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;1;0
0;0;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;0;0;1;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,698598286;2,34978537;0;0;1;0;1;0
0;1;1;0;-0,632294909;1,835918747;0;1;0;0;1;0
0;0;1;0;0,038632121;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,295252742;1,514752107;0;0;1;0;1;0
0;1;1;0;-0,520999955;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,563533856;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;0,840302164;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,589581611;0,48701886;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,618087042;2,735185338;0;0;1;1;0;0
0;1;1;0;-0,123179692;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,105890459;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;0;1;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;2,51036869;1;0;0;0;0;1
0;1;1;0;-1,105890459;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,184823051;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,540643404;2,124968722;1;0;0;1;0;0
1;1;1;0;-0,474429725;3,473868609;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,219547747;1;0;0;1;0;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,132651603;2,317668706;0;1;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
1;1;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,869092684;-0,540714387;1;0;0;0;1;0
0;0;1;0;0,525646212;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,142123514;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
1;1;1;0;0,40803665;0,422785532;0;0;1;0;1;0
0;1;1;0;1,322076062;3,024235313;0;0;1;1;0;0
0;1;1;0;2,222696933;0,294318877;1;0;0;1;0;0
0;1;1;0;-0,591249961;-0,540714387;1;0;0;1;0;0
0;0;1;0;-1,164300577;0,96876882;1;0;0;0;0;1
0;1;1;0;-0,718331434;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;0;1;0;0,767179942;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,630626558;2,542485354;1;0;0;0;1;0
0;1;1;0;2,931511607;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,858831447;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,018109647;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,211584195;4,084085224;1;0;0;0;1;0
0;1;1;0;-0,003202153;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;2,060735394;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,363924097;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,079766767;2,927885321;1;0;0;0;1;0
0;1;1;0;-1,263755643;0,230085549;1;0;0;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,150882036;1,675335427;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;0;1;0;1;0;0
0;0;1;0;3,109899264;0,776068836;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,679718844;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;0,124668646;2,542485354;0;1;0;1;0;0
0;1;1;0;2,090879505;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,476859879;0,230085549;0;1;0;1;0;0
0;1;1;0;1,087646264;-0,540714387;1;0;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;0;1
0;1;1;0;1,649646317;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;0,551252188;0;0;1;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,463365401;0,904535492;1;0;0;0;1;0
0;1;1;0;-0,000834175;0,904535492;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;0;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;0,380410243;-0,540714387;1;0;0;0;1;0
0;0;1;0;0,437241709;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,587303332;2,18920205;0;0;1;1;0;0
0;1;1;0;-1,263755643;3,056351977;0;1;0;0;1;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
1;1;1;0;1,104222109;-0,540714387;1;0;0;0;0;1
0;0;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,079766767;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,265168659;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,014252716;0,743952172;0;1;0;0;1;0
0;0;1;0;0,828747364;0,776068836;0;0;1;1;0;0
0;0;1;0;1,955115447;-0,123197755;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,35760949;-0,540714387;0;0;1;1;0;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,348014403;1;0;0;1;0;0
0;1;1;0;0,629837233;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,389092828;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;1,932268739;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,967668725;-0,380131067;1;0;0;1;0;0
0;1;1;0;1,103432783;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;0;1;0;-0,404179719;0,262202213;1;0;0;1;0;0
0;1;1;0;1,408112587;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,184823051;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;0,223334385;3,538101937;0;1;0;0;1;0
0;1;1;0;-0,474429725;2,960001985;1;0;0;0;1;0
0;1;1;0;0,183868089;0,711835508;0;0;1;1;0;0
0;1;1;0;-0,580988724;0,64760218;0;1;0;0;1;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;0,314896192;1,12935214;0;0;1;0;0;1
0;1;1;0;1,153949642;0,358552204;1;0;0;0;0;1
0;0;1;0;-0,000834175;-0,540714387;1;0;0;1;0;0
0;1;1;0;2,145342993;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,372606682;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,883300551;-0,540714387;1;0;0;0;0;1
0;1;1;0;0,140455164;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;0;0;1
0;1;1;0;-1,263755643;-0,540714387;1;0;0;1;0;0
0;1;1;0;-1,263755643;-0,540714387;1;0;0;0;1;0
0;1;1;0;-0,474429725;-0,540714387;1;0;0;1;0;0
0;1;1;0;1,104222109;-0,540714387;1;0;0;1;0;0
0;1;1;0;-0,474429725;1,900152075;0;0;1;1;0;0
0;1;1;0;-0,37497466;-0,540714387;1;0;0;1;0;0
